run_id	epoch	split	loss	accuracy	best_accuracy
2024-01-13 17:37:40.918199	1	train	0.05379916429519653	9.666666666666666	9.666666666666666
2024-01-13 17:37:40.918199	1	test	0.05886584007740021	10.0	10.0
2024-01-13 17:37:40.918199	2	train	0.059491726557413735	13.0	13.0
2024-01-13 17:37:40.918199	2	test	0.04306292796134949	10.0	10.0
2024-01-13 17:37:40.918199	3	train	0.04917335589726766	12.0	13.0
2024-01-13 17:37:40.918199	3	test	0.03881104853749275	10.0	10.0
2024-01-13 17:37:40.918199	4	train	0.04543718338012695	6.666666666666667	13.0
2024-01-13 17:37:40.918199	4	test	0.03741894161701202	10.0	10.0
2024-01-13 17:37:40.918199	5	train	0.040286593437194824	16.333333333333332	16.333333333333332
2024-01-13 17:37:40.918199	5	test	0.03817150068283081	10.0	10.0
2024-01-13 17:37:40.918199	6	train	0.04278813203175862	16.0	16.333333333333332
2024-01-13 17:37:40.918199	6	test	0.04017469042539597	10.0	10.0
2024-01-13 17:37:40.918199	7	train	0.03910173177719116	20.333333333333332	20.333333333333332
2024-01-13 17:37:40.918199	7	test	0.04097722563147545	10.0	10.0
2024-01-13 17:37:40.918199	8	train	0.03980945587158203	21.333333333333332	21.333333333333332
2024-01-13 17:37:40.918199	8	test	0.048329047113657	10.0	10.0
2024-01-13 17:37:40.918199	9	train	0.03532529751459757	23.0	23.0
2024-01-13 17:37:40.918199	9	test	0.03970069482922554	10.0	10.0
2024-01-13 17:37:40.918199	10	train	0.03310050288836161	24.0	24.0
2024-01-13 17:37:40.918199	10	test	0.041406014323234555	11.7625	11.7625
2024-01-13 17:37:40.918199	11	train	0.031827565431594845	29.0	29.0
2024-01-13 17:37:40.918199	11	test	0.03957217493653297	10.0	11.7625
2024-01-13 17:37:40.918199	12	train	0.032637635072072346	29.666666666666668	29.666666666666668
2024-01-13 17:37:40.918199	12	test	0.03861070838570595	10.0	11.7625
2024-01-13 17:37:40.918199	13	train	0.030018483797709147	28.0	29.666666666666668
2024-01-13 17:37:40.918199	13	test	0.041133991450071336	9.925	11.7625
2024-01-13 17:37:40.918199	14	train	0.0294136913617452	35.333333333333336	35.333333333333336
2024-01-13 17:37:40.918199	14	test	0.04027251130342484	12.0	12.0
2024-01-13 17:37:40.918199	15	train	0.028609848022460936	37.333333333333336	37.333333333333336
2024-01-13 17:37:40.918199	15	test	0.033993718326091764	18.275	18.275
2024-01-13 17:37:40.918199	16	train	0.026850640376408896	39.333333333333336	39.333333333333336
2024-01-13 17:37:40.918199	16	test	0.033021703079342844	21.0125	21.0125
2024-01-13 17:37:40.918199	17	train	0.026687832673390706	39.0	39.333333333333336
2024-01-13 17:37:40.918199	17	test	0.033468496844172475	21.9875	21.9875
2024-01-13 17:37:40.918199	18	train	0.027381208340326944	38.666666666666664	39.333333333333336
2024-01-13 17:37:40.918199	18	test	0.03262211291491985	18.8375	21.9875
2024-01-13 17:37:40.918199	19	train	0.02620250900586446	38.333333333333336	39.333333333333336
2024-01-13 17:37:40.918199	19	test	0.032475385308265686	25.3875	25.3875
2024-01-13 17:37:40.918199	20	train	0.024793070554733277	46.666666666666664	46.666666666666664
2024-01-13 17:37:40.918199	20	test	0.03831492146849632	22.575	25.3875
2024-01-13 17:37:40.918199	21	train	0.024727463722229004	45.333333333333336	46.666666666666664
2024-01-13 17:37:40.918199	21	test	0.035594100013375284	25.95	25.95
2024-01-13 17:37:40.918199	22	train	0.021919991970062256	50.333333333333336	50.333333333333336
2024-01-13 17:37:40.918199	22	test	0.04094707706570625	24.2375	25.95
2024-01-13 17:37:40.918199	23	train	0.022134125232696533	51.333333333333336	51.333333333333336
2024-01-13 17:37:40.918199	23	test	0.03797263209521771	24.0	25.95
2024-01-13 17:37:40.918199	24	train	0.018942444920539855	60.333333333333336	60.333333333333336
2024-01-13 17:37:40.918199	24	test	0.04600296700000763	22.05	25.95
2024-01-13 17:37:40.918199	25	train	0.024775882164637247	44.666666666666664	60.333333333333336
2024-01-13 17:37:40.918199	25	test	0.056467180609703065	21.65	25.95
2024-01-13 17:37:40.918199	26	train	0.02155701001485189	51.666666666666664	60.333333333333336
2024-01-13 17:37:40.918199	26	test	0.044472355395555496	23.5375	25.95
2024-01-13 17:37:40.918199	27	train	0.01702096144358317	62.333333333333336	62.333333333333336
2024-01-13 17:37:40.918199	27	test	0.041887382060289385	25.65	25.95
2024-01-13 17:37:40.918199	28	train	0.01850126047929128	58.0	62.333333333333336
2024-01-13 17:37:40.918199	28	test	0.03923327599465847	25.875	25.95
2024-01-13 17:37:40.918199	29	train	0.01566846013069153	66.0	66.0
2024-01-13 17:37:40.918199	29	test	0.0404644815325737	27.2375	27.2375
2024-01-13 17:37:40.918199	30	train	0.012077357769012451	74.33333333333333	74.33333333333333
2024-01-13 17:37:40.918199	30	test	0.056719298988580705	24.975	27.2375
2024-01-13 17:37:40.918199	31	train	0.01076998770236969	76.66666666666667	76.66666666666667
2024-01-13 17:37:40.918199	31	test	0.048439927607774734	25.1125	27.2375
2024-01-13 17:37:40.918199	32	train	0.012010712027549744	76.0	76.66666666666667
2024-01-13 17:37:40.918199	32	test	0.048522450953722	24.625	27.2375
2024-01-13 17:37:40.918199	33	train	0.009026476442813873	80.0	80.0
2024-01-13 17:37:40.918199	33	test	0.05532372108101845	25.7875	27.2375
2024-01-13 17:37:40.918199	34	train	0.012662455538908641	74.33333333333333	80.0
2024-01-13 17:37:40.918199	34	test	0.0542005884051323	21.5375	27.2375
2024-01-13 17:37:40.918199	35	train	0.01871309578418732	60.333333333333336	80.0
